year,SeedType,Upset,Region,GameCity,GameState,TopSeed,TopScore,TopGames,TopFG,TopFGA,TopFGPer,Top3P,Top3PA,Top3Per,Top2P,Top2PA,Top2Per,TopPTs,TopOppPTS,TopAST,TopORB,TopDRB,TopPoss,TopTSPer,TopEFGPer,TopTOV,TopTOPer,TopFT,TopFTA,TopFTR,TopORTG,TopDRTG,TopSOS,BotSeed,BotScore,BotGames,BotFG,BotFGA,BotFGPer,Bot3P,Bot3PA,Bot3Per,Bot2P,Bot2PA,Bot2Per,BotPTs,BotOppPTS,BotAST,BotORB,BotDRB,BotPoss,BotTSPer,BotEFGPer,BotTOV,BotTOPer,BotFT,BotFTA,BotFTR,BotORTG,BotDRTG,BotSOS
2007,OneSixteen,0,Three,at New Orleans, LA,Florida,112,40,1125,2138,0.526,297,727,0.409,828,1411,0.526,3193,2504,614,447,1057,3077.4,0.626117717,0.59565014,565,0.183596543,646,936,0.437792329,1.037564178,0.813673881,7.33,Jackson State,69,35,878,2107,0.417,194,620,0.313,684,1487,0.417,2490,2572,469,470,780,2947.6,0.510045228,0.462743237,537,0.182182114,540,759,0.360227812,0.844755055,0.872574298,-9.94
2007,OneSixteen,0,Four,at Chicago, IL,Kansas,107,38,1106,2241,0.494,231,584,0.396,875,1657,0.494,2978,2344,651,486,1021,3104.4,0.573168478,0.545069166,539,0.173624533,535,811,0.361892012,0.959283597,0.755057338,6.86,Niagara,67,35,889,2125,0.418,274,799,0.343,615,1326,0.418,2654,2609,467,517,825,2927.6,0.533454469,0.482823529,473,0.161565788,602,824,0.387764706,0.90654461,0.891173658,-4.7
2007,TwoFifteen,0,One,at Winston-Salem, NC,Georgetown,80,37,923,1826,0.505,235,635,0.37,688,1191,0.505,2555,2146,545,409,841,2589.8,0.602742182,0.569824754,497,0.191906711,474,667,0.365279299,0.986562669,0.828635416,9.48,Belmont,55,33,848,1836,0.462,288,811,0.355,560,1025,0.462,2390,2128,513,373,855,2598.8,0.57060183,0.540305011,528,0.203170694,406,587,0.319716776,0.919655225,0.818839464,-4.71
2007,TwoFifteen,0,Two,at New Orleans, LA,Memphis,73,37,1024,2249,0.455,278,792,0.351,746,1457,0.455,2918,2333,537,550,918,3123.2,0.546785993,0.517118719,493,0.157850922,592,953,0.423743886,0.934298156,0.746990266,3.91,North Texas,58,34,926,2030,0.456,226,610,0.37,700,1420,0.456,2617,2420,430,484,872,2895.4,0.547205634,0.51182266,537,0.185466602,539,821,0.404433498,0.903847482,0.835808524,-6.59
2007,TwoFifteen,0,Three,at Chicago, IL,Wisconsin,76,36,867,1886,0.46,210,597,0.352,657,1289,0.46,2527,2083,494,404,854,2632.2,0.559288573,0.515376458,407,0.154623509,583,848,0.449628844,0.960033432,0.791353241,6.95,Texas A&M-Corpus; Christi,63,33,912,1747,0.522,192,478,0.402,720,1269,0.522,2615,2302,595,374,799,2622.8,0.616838391,0.576989124,537,0.204743023,599,847,0.484831139,0.997026079,0.877687967,-4.8
2007,TwoFifteen,0,Four,at Sacramento, CA,UCLA,70,36,923,1922,0.48,240,638,0.376,683,1284,0.48,2503,2081,507,386,772,2614,0.569070571,0.542663892,440,0.168324407,417,630,0.327783559,0.957536343,0.796097934,9.84,Weber State,42,32,772,1579,0.489,180,456,0.395,592,1123,0.489,2266,2214,437,307,743,2416.8,0.58580824,0.545915136,515,0.213091691,542,807,0.511082964,0.937603443,0.916087388,-3.33
2007,ThreeFourteen,0,One,at Sacramento, CA,Washington State,70,34,826,1777,0.465,196,527,0.372,630,1250,0.465,2273,2024,472,271,772,2369.2,0.557676454,0.51997749,355,0.149839608,425,593,0.333708497,0.959395577,0.854296809,6,Oral Roberts,54,34,824,1767,0.466,204,565,0.361,620,1202,0.466,2440,2206,459,372,832,2610.8,0.572533413,0.524052066,513,0.196491497,588,827,0.468024901,0.934579439,0.844951739,-1.04
2007,ThreeFourteen,0,Two,at Lexington, KY,Texas A&M;,68,34,908,1823,0.498,215,510,0.422,693,1313,0.498,2570,2021,591,345,864,2539.2,0.596475918,0.557048821,415,0.163437303,539,753,0.413055403,1.012129805,0.795919975,5.12,Penn,52,31,836,1712,0.488,188,520,0.362,648,1192,0.488,2297,2100,539,324,700,2408.2,0.573813901,0.543224299,433,0.179802342,437,658,0.384345794,0.953824433,0.872020596,-1.64
2007,ThreeFourteen,0,Three,at Spokane, WA,Oregon,58,37,963,2131,0.452,350,897,0.39,613,1234,0.452,2807,2450,513,432,841,2871.2,0.57564845,0.534021586,461,0.160560045,531,698,0.327545753,0.977640011,0.853301755,6.3,Miami (OH),56,33,720,1565,0.46,169,508,0.333,551,1057,0.46,1962,1895,421,260,738,2198.2,0.549850907,0.514057508,434,0.197434264,353,498,0.318210863,0.892548449,0.862068966,2.78
2007,ThreeFourteen,0,Four,at Buffalo, NY,Pitt,79,37,961,2035,0.472,229,599,0.382,732,1436,0.472,2637,2324,647,445,875,2770,0.559065468,0.528501229,441,0.159205776,486,735,0.361179361,0.95198556,0.83898917,8.53,Wright State,58,33,766,1750,0.438,180,519,0.347,586,1231,0.438,2125,2051,402,334,726,2375.6,0.5317392,0.489142857,400,0.168378515,413,564,0.322285714,0.89451086,0.863360835,-0.31
2007,FourThirteen,0,One,at Spokane, WA,Texas,79,35,963,2164,0.445,308,792,0.389,655,1372,0.445,2860,2528,479,482,909,2938,0.563435776,0.516173752,434,0.147719537,626,850,0.392791128,0.973451327,0.860449285,6.12,New Mexico State,67,34,906,1890,0.479,199,513,0.388,707,1377,0.479,2652,2462,472,459,826,2853,0.571798189,0.532010582,573,0.20084122,641,975,0.515873016,0.929547844,0.862951279,0.01
2007,FourThirteen,0,Two,at Columbus, OH,Virginia,84,32,812,1860,0.437,257,706,0.364,555,1154,0.437,2463,2267,412,422,826,2610.6,0.558513533,0.505645161,437,0.167394469,582,784,0.421505376,0.943461273,0.868382747,7.96,Albany (NY),57,33,798,1762,0.453,227,607,0.374,571,1155,0.453,2241,2147,436,364,748,2430.6,0.555594121,0.517309875,437,0.179790998,418,579,0.328603859,0.921994569,0.883320991,-4.75
2007,FourThirteen,0,Three,at Buffalo, NY,Maryland,82,34,971,2032,0.478,196,509,0.385,775,1523,0.478,2685,2295,587,437,888,2890.8,0.564483576,0.526082677,544,0.188183202,547,787,0.38730315,0.928808634,0.793897883,7.59,Davidson,70,34,969,2157,0.449,328,888,0.369,641,1269,0.449,2765,2336,559,465,913,2917.2,0.564580679,0.525266574,495,0.169683258,499,663,0.307371349,0.947826683,0.80076786,-2.25
2007,FourThirteen,0,Four,at Columbus, OH,Southern Illinois,61,36,762,1702,0.448,224,612,0.366,538,1090,0.448,2266,2023,414,346,730,2505.2,0.557820316,0.513513514,504,0.201181542,518,748,0.439482961,0.904518601,0.807520358,7.53,Holy Cross,51,34,738,1695,0.435,191,544,0.351,547,1151,0.435,2171,1954,463,386,705,2490.8,0.543489145,0.491740413,521,0.209169745,504,687,0.405309735,0.871607516,0.784486912,-3.06
2007,FiveTwelve,0,One,at Spokane, WA,USC,77,37,946,1988,0.476,207,523,0.396,739,1465,0.476,2656,2413,472,349,928,2839.6,0.569771233,0.527917505,540,0.190167629,557,779,0.391851107,0.935343006,0.849767573,7.87,Arkansas,60,35,881,1910,0.461,212,613,0.346,669,1297,0.461,2487,2311,521,392,841,2734,0.557323413,0.516753927,532,0.194586686,513,730,0.382198953,0.909656181,0.845281639,8.74
2007,FiveTwelve,0,Two,at Columbus, OH,Tennessee,121,35,981,2189,0.448,327,896,0.365,654,1293,0.448,2831,2627,546,473,781,3017,0.554185263,0.52284148,496,0.164401724,542,830,0.37916857,0.938349354,0.870732516,9.14,Long Beach State,86,32,906,1994,0.454,273,728,0.375,633,1266,0.454,2575,2408,454,410,761,2718.2,0.559510152,0.522818455,445,0.16371128,490,698,0.35005015,0.947318078,0.885880362,-2.07
2007,FiveTwelve,0,Three,at Buffalo, NY,Butler,57,36,780,1792,0.435,321,871,0.369,459,921,0.435,2434,2056,437,326,742,2424.2,0.576143766,0.524832589,341,0.140664962,553,728,0.40625,1.004042571,0.848114842,3.94,Old Dominion,46,33,788,1828,0.431,235,678,0.347,553,1150,0.431,2290,2046,483,400,808,2499.2,0.540165682,0.495350109,406,0.162451985,479,663,0.362691466,0.916293214,0.818661972,0.43
2007,FiveTwelve,0,Four,at Columbus, OH,Virginia Tech,54,34,886,1894,0.468,163,449,0.363,723,1445,0.468,2428,2181,449,366,765,2563.8,0.546187485,0.510823654,371,0.144707075,493,747,0.394403379,0.94703175,0.850690381,8.26,Illinois,52,35,790,1830,0.432,241,691,0.349,549,1139,0.432,2245,1997,488,437,794,2593,0.527193312,0.497540984,491,0.189355958,424,680,0.371584699,0.865792518,0.770150405,7.09
2007,SixEleven,0,One,at Sacramento, CA,Vanderbilt,77,34,904,1984,0.456,317,843,0.376,587,1141,0.456,2594,2387,578,346,800,2663.2,0.572141937,0.535534274,422,0.158455993,469,643,0.324092742,0.974016221,0.896290177,7.79,George Washington,44,32,824,1799,0.458,171,465,0.368,653,1334,0.458,2247,2067,462,389,701,2487.4,0.543320566,0.505558644,444,0.178499638,428,611,0.33963313,0.903352899,0.83098818,0.64
2007,SixEleven,0,Two,at Lexington, KY,Louisville,78,34,845,1946,0.434,250,751,0.333,595,1195,0.434,2433,2144,495,456,793,2670.8,0.536877505,0.498458376,434,0.162498128,493,727,0.373586845,0.910963007,0.802755729,7.69,Stanford,58,31,778,1738,0.448,174,499,0.349,604,1239,0.448,2156,2081,460,395,798,2447,0.535519126,0.497698504,459,0.187576624,426,625,0.359608746,0.881078872,0.850429097,9.06
2007,SixEleven,1,Three,at Spokane, WA,Notre Dame,64,32,869,1893,0.459,287,735,0.39,582,1158,0.459,2592,2176,552,405,824,2612.2,0.581499695,0.534865293,414,0.158487099,567,763,0.40306392,0.992267055,0.833014317,4.97,Winthrop,74,34,923,1935,0.477,278,773,0.36,645,1162,0.477,2545,2088,567,422,857,2650,0.570116487,0.548837209,445,0.167924528,421,675,0.348837209,0.960377358,0.787924528,-1.2
2007,SixEleven,1,Four,at Buffalo, NY,Duke,77,33,822,1754,0.469,198,520,0.381,624,1234,0.469,2323,2047,433,379,786,2542.2,0.563528567,0.525085519,509,0.200220282,481,698,0.397947548,0.91377547,0.805208087,10.48,VCU,79,35,901,1971,0.457,244,609,0.401,657,1362,0.457,2626,2298,475,427,738,2683.8,0.565538748,0.519025875,394,0.146806767,580,797,0.404363267,0.978463373,0.856248603,0.2
2007,SevenTen,0,One,at Winston-Salem, NC,Boston College,84,33,842,1763,0.478,196,562,0.349,646,1201,0.478,2453,2303,483,394,748,2534.4,0.580993255,0.533182076,455,0.179529672,573,791,0.448667045,0.967881944,0.908696338,9.21,Texas Tech,75,34,842,1858,0.453,208,505,0.412,634,1353,0.453,2437,2349,452,321,721,2548.8,0.55836098,0.509149623,396,0.155367232,545,737,0.396663079,0.956136221,0.921610169,7.16
2007,SevenTen,0,Two,at New Orleans, LA,Nevada,77,34,949,1961,0.484,253,623,0.406,696,1338,0.484,2632,2296,569,399,901,2666.4,0.58727977,0.548444671,451,0.169141914,481,636,0.324324324,0.98709871,0.861086109,1.09,Creighton,71,33,740,1662,0.445,205,607,0.338,535,1055,0.445,2220,2011,441,340,740,2363,0.56219611,0.506919374,417,0.176470588,535,710,0.427196149,0.939483707,0.851036818,6.24
2007,SevenTen,0,Three,at Chicago, IL,UNLV,67,37,979,2202,0.445,289,802,0.36,690,1400,0.445,2772,2470,548,460,833,2905.2,0.549015258,0.510217984,410,0.141126256,525,733,0.332879201,0.954151177,0.850199642,5.37,Georgia Tech,63,32,935,1909,0.49,201,540,0.372,734,1369,0.49,2515,2222,491,445,721,2672.8,0.572663351,0.542430592,503,0.188192158,444,652,0.341540073,0.94096079,0.831337923,9.36
2007,SevenTen,0,Four,at Sacramento, CA,Indiana,70,32,783,1755,0.446,252,661,0.381,531,1094,0.446,2246,1976,424,375,707,2392.2,0.555852538,0.517948718,396,0.165537998,428,603,0.343589744,0.938884709,0.826017891,8.35,Gonzaga,57,34,933,1932,0.483,230,583,0.395,703,1349,0.483,2668,2383,492,353,918,2709.8,0.588370206,0.542443064,473,0.174551627,572,762,0.394409938,0.984574507,0.879400694,3.77
2007,EightNine,1,One,at Winston-Salem, NC,Marquette,49,34,851,1951,0.436,217,651,0.333,634,1300,0.436,2443,2207,475,488,763,2760.2,0.53212344,0.491799077,496,0.179697123,524,783,0.40133265,0.885080791,0.799579741,6.95,Michigan State,61,35,806,1718,0.469,182,486,0.374,624,1232,0.469,2276,2001,560,394,823,2507.4,0.565257992,0.522118743,521,0.207784957,482,671,0.390570431,0.907713169,0.798037808,8.45
2007,EightNine,1,Two,at Lexington, KY,BYU,77,34,972,1981,0.491,256,617,0.415,716,1364,0.491,2654,2347,542,414,859,2712.2,0.581069483,0.555275114,456,0.168129194,454,688,0.347299344,0.978541406,0.865349163,3.95,Xavier,79,34,849,1784,0.476,269,689,0.39,580,1095,0.476,2595,2228,508,367,779,2552.8,0.601619155,0.551289238,430,0.168442495,628,847,0.474775785,1.016530868,0.872767158,3.39
2007,EightNine,1,Three,at New Orleans, LA,Arizona,63,31,846,1770,0.478,172,505,0.341,674,1265,0.478,2417,2247,511,380,778,2491.8,0.577047959,0.526553672,427,0.171362068,553,737,0.416384181,0.969981539,0.901757765,10.76,Purdue,72,34,843,1834,0.46,219,614,0.357,624,1220,0.46,2376,2154,465,388,733,2587,0.555192074,0.519356598,475,0.183610359,471,695,0.378953108,0.918438346,0.832624662,8.89
2007,EightNine,0,Four,at Chicago, IL,Kentucky,67,34,890,1868,0.476,231,650,0.355,659,1218,0.476,2496,2302,537,370,865,2637,0.574691472,0.538276231,493,0.186954873,485,690,0.369379015,0.946530148,0.872961699,11.41,Villanova,58,33,775,1827,0.424,248,704,0.352,527,1123,0.424,2392,2132,419,438,758,2581.4,0.553232432,0.492063492,450,0.17432401,594,761,0.41652983,0.926628961,0.825908422,9.16
2008,OneSixteen,0,One,at Raleigh, NC,UNC,113,39,1250,2564,0.488,216,580,0.372,1034,1984,0.488,3454,2828,656,605,1090,3514,0.57701303,0.529641186,560,0.15936255,738,975,0.380265211,0.982925441,0.804780876,8.12,Mount St. Mary's,74,34,822,1856,0.443,204,565,0.361,618,1291,0.443,2353,2301,437,345,807,2629.2,0.541686618,0.497844828,486,0.184847102,505,718,0.386853448,0.894949034,0.875171155,-5.12
2008,OneSixteen,0,Two,at Little Rock, AR,Memphis,87,40,1143,2454,0.466,302,865,0.349,841,1589,0.466,3196,2477,637,565,1055,3320.4,0.552933523,0.527302363,470,0.141549211,608,991,0.403830481,0.962534634,0.745994458,5.76,Texas-Arlington,63,33,868,1820,0.477,201,577,0.348,667,1243,0.477,2422,2274,467,352,897,2681.4,0.564295167,0.532142857,565,0.210710823,485,741,0.407142857,0.903259491,0.848064444,-4.62
2008,OneSixteen,0,Three,at Omaha, NE,Kansas,85,40,1176,2314,0.508,271,683,0.397,905,1631,0.508,3221,2460,721,482,1065,3183.8,0.598948261,0.566767502,529,0.166153653,598,852,0.368193604,1.011684151,0.772661599,8.2,Portland State,61,33,846,1822,0.464,294,749,0.393,552,1073,0.464,2438,2245,521,381,748,2573.2,0.576108738,0.545005488,484,0.188092647,452,668,0.366630077,0.947458418,0.872454531,-3.01
2008,OneSixteen,0,Four,at Anaheim, CA,UCLA,70,39,1029,2164,0.476,214,612,0.35,815,1552,0.476,2867,2300,562,492,940,2980.2,0.568461209,0.524953789,491,0.164754043,595,813,0.375693161,0.962015972,0.771760285,7.71,Mississippi Valley State,29,33,698,1755,0.398,147,436,0.337,551,1319,0.398,2036,2174,379,389,718,2518.8,0.490630783,0.43960114,473,0.187787835,493,727,0.414245014,0.808321423,0.863109417,-9.5
2008,TwoFifteen,0,One,at Birmingham, AL,Tennessee,72,36,1035,2258,0.458,312,875,0.357,723,1383,0.458,2946,2519,637,501,857,3074.4,0.559089667,0.527457927,474,0.154176425,564,856,0.379096546,0.958235753,0.819346864,7.84,American,57,33,698,1586,0.44,260,638,0.408,438,948,0.44,2140,2049,390,321,743,2306,0.570910255,0.522068096,458,0.198612316,484,655,0.412988651,0.928013877,0.888551605,-4
2008,TwoFifteen,0,Two,at Little Rock, AR,Texas,74,38,1032,2285,0.452,309,800,0.386,723,1485,0.452,2868,2467,501,496,952,2934,0.550691244,0.519256018,359,0.122358555,495,725,0.317286652,0.977505112,0.840831629,8.59,Austin Peay,54,35,855,1917,0.446,273,715,0.382,582,1202,0.446,2590,2477,501,362,745,2697,0.565255347,0.517214397,440,0.163144234,607,850,0.443401148,0.960326288,0.918427883,-5.24
2008,TwoFifteen,0,Three,at Raleigh, NC,Georgetown,66,34,855,1744,0.49,269,701,0.384,586,1043,0.49,2367,1976,527,335,855,2439.2,0.590297867,0.567373853,458,0.187766481,388,593,0.340022936,0.970400131,0.810101673,7.23,UMBC,47,33,869,1928,0.451,248,637,0.389,621,1291,0.451,2450,2258,500,371,755,2502,0.554398986,0.515041494,318,0.127098321,464,640,0.331950207,0.979216627,0.902478018,-4.53
2008,TwoFifteen,0,Four,at Washington, DC,Duke,71,34,964,2084,0.463,308,816,0.377,656,1268,0.463,2830,2361,497,426,829,2886.8,0.575465252,0.53646833,462,0.160038797,594,852,0.408829175,0.980324234,0.817860607,9.28,Belmont,70,34,938,2078,0.451,357,979,0.365,581,1099,0.451,2714,2497,587,424,824,2851.6,0.569890306,0.537295476,498,0.174638799,481,689,0.331568816,0.951746388,0.875648759,-3.44
2008,ThreeFourteen,0,One,at Birmingham, AL,Louisville,79,36,932,2011,0.463,272,778,0.35,660,1233,0.463,2611,2215,542,413,925,2795.6,0.559349775,0.531079065,491,0.175633138,475,734,0.364992541,0.933967663,0.792316497,8,Boise State,61,34,994,1956,0.508,271,690,0.393,723,1266,0.508,2767,2567,605,335,883,2797.2,0.603116063,0.577453988,534,0.190905191,508,768,0.392638037,0.989203489,0.917703418,-2.07
2008,ThreeFourteen,0,Two,at Anaheim, CA,Stanford,77,36,901,2008,0.449,199,544,0.366,702,1464,0.449,2553,2216,525,478,931,2768,0.54139452,0.498256972,442,0.159682081,552,795,0.395916335,0.92232659,0.800578035,6.95,Cornell,53,28,758,1562,0.485,228,558,0.409,530,1004,0.485,2136,1917,427,258,681,2149,0.597115062,0.558258643,381,0.177291764,392,515,0.329705506,0.993950675,0.892042811,-4.74
2008,ThreeFourteen,0,Three,at Omaha, NE,Wisconsin,71,36,841,1872,0.449,212,596,0.356,629,1276,0.449,2421,1958,455,419,873,2608.8,0.550057255,0.505876068,438,0.167893284,527,747,0.399038462,0.928012879,0.750536645,6.73,Cal State Fullerton,56,33,974,2060,0.473,285,741,0.385,689,1319,0.473,2700,2398,505,391,791,2771,0.573833206,0.541990291,445,0.160591844,467,665,0.322815534,0.974377481,0.865391555,-3.06
2008,ThreeFourteen,0,Four,at Washington, DC,Xavier,73,37,936,1973,0.474,282,721,0.391,654,1252,0.474,2780,2347,564,412,910,2787.4,0.593803934,0.545869235,480,0.172203487,626,836,0.423720223,0.997345196,0.842003301,5.46,Georgia,61,34,840,1956,0.429,204,619,0.33,636,1337,0.429,2314,2290,396,451,844,2714.2,0.51778458,0.481595092,505,0.186058507,430,633,0.323619632,0.852553239,0.843710854,7.03
2008,FourThirteen,0,One,at Denver, CO,Washington State,71,35,815,1716,0.475,214,581,0.368,601,1135,0.475,2325,1975,482,274,770,2338.4,0.5792689,0.537296037,358,0.153096134,481,661,0.385198135,0.994269586,0.844594595,6.35,Winthrop,40,34,795,1814,0.438,217,586,0.37,578,1228,0.438,2205,1990,435,393,802,2522.2,0.522482134,0.498070562,439,0.174054397,398,673,0.371003308,0.874236777,0.788993736,-1.45
2008,FourThirteen,0,Two,at Denver, CO,Pitt,82,37,997,2185,0.456,225,671,0.335,772,1514,0.456,2731,2410,578,533,866,2937.2,0.541237931,0.50778032,445,0.151504835,512,768,0.351487414,0.929797086,0.820509329,7.84,Oral Roberts,63,33,785,1783,0.44,223,604,0.369,562,1179,0.44,2282,2047,445,371,811,2506,0.542248836,0.502804262,431,0.171987231,489,730,0.409422322,0.910614525,0.816839585,-0.26
2008,FourThirteen,1,Three,at Tampa, FL,Vanderbilt,62,34,928,1995,0.465,303,760,0.399,625,1235,0.465,2721,2537,606,359,838,2795,0.583504889,0.541102757,494,0.176744186,562,765,0.383458647,0.97352415,0.907692308,5.54,Siena,83,34,928,2058,0.451,239,626,0.382,689,1432,0.451,2613,2420,489,390,758,2743.8,0.546909012,0.50898931,385,0.14031635,518,752,0.365403304,0.952328887,0.881988483,-1.62
2008,FourThirteen,1,Four,at Tampa, FL,UConn,69,33,868,1880,0.462,168,465,0.361,700,1415,0.462,2556,2266,488,449,934,2693,0.560969186,0.506382979,451,0.167471222,652,905,0.481382979,0.949127367,0.841440772,6.75,San Diego,70,36,868,1925,0.451,177,520,0.34,691,1405,0.451,2365,2296,476,384,822,2732.2,0.532389065,0.496883117,538,0.196910914,452,673,0.34961039,0.865602811,0.840348437,1.45
2008,FiveTwelve,0,One,at Denver, CO,Notre Dame,68,33,914,2015,0.454,274,677,0.405,640,1338,0.454,2608,2297,608,436,935,2718.4,0.562835586,0.521588089,429,0.15781342,506,686,0.34044665,0.959387875,0.844982343,7.03,George Mason,50,34,827,1778,0.465,205,591,0.347,622,1187,0.465,2356,2124,445,340,830,2466.8,0.563884581,0.522778403,406,0.164585698,497,707,0.397637795,0.955083509,0.861034539,-0.75
2008,FiveTwelve,0,Two,at Denver, CO,Michigan State,72,36,949,1976,0.48,179,483,0.371,770,1493,0.48,2564,2253,631,440,890,2730.4,0.565544988,0.52555668,490,0.179460885,487,661,0.33451417,0.939056548,0.825153824,7.68,Temple,61,34,857,1829,0.469,266,721,0.369,591,1108,0.469,2457,2335,510,302,806,2519,0.581455888,0.541279388,432,0.171496626,477,645,0.352651722,0.975387058,0.926955141,4.57
2008,FiveTwelve,1,Three,at Tampa, FL,Clemson,69,34,1000,2191,0.456,271,728,0.372,729,1463,0.456,2693,2372,535,536,769,2966.8,0.541006396,0.518256504,505,0.170217069,422,677,0.308991328,0.907712013,0.799514629,9.08,Villanova,75,35,868,2013,0.431,242,703,0.344,626,1310,0.431,2547,2431,466,457,800,2829.2,0.540186297,0.491306508,503,0.177788774,569,783,0.388971684,0.900254489,0.859253499,7.69
2008,FiveTwelve,1,Four,at Tampa, FL,Drake,99,33,816,1829,0.446,310,840,0.369,506,989,0.446,2440,2050,485,399,729,2481.4,0.576113031,0.530891197,390,0.15716934,498,656,0.358665938,0.98331587,0.82614653,4.15,Western Kentucky,101,36,993,2106,0.472,270,687,0.393,723,1419,0.472,2785,2403,458,455,807,2922,0.571118038,0.535612536,514,0.175906913,529,755,0.358499525,0.953114305,0.82238193,0.24
2008,SixEleven,0,One,at Birmingham, AL,Oklahoma,72,35,831,1880,0.442,220,632,0.348,611,1248,0.442,2378,2234,436,391,849,2622.2,0.540375945,0.500531915,451,0.171992983,496,728,0.387234043,0.906872092,0.851956373,7.85,St. Joseph's,64,34,859,1800,0.477,247,640,0.386,612,1160,0.477,2484,2292,502,337,749,2518,0.587345124,0.545833333,432,0.171564734,519,715,0.397222222,0.98649722,0.910246227,3.98
2008,SixEleven,0,Two,at Anaheim, CA,Marquette,74,35,929,2082,0.446,246,697,0.353,683,1385,0.446,2658,2269,515,474,813,2847,0.547499382,0.505283381,451,0.158412364,554,785,0.377041306,0.933614331,0.796979276,8.09,Kentucky,66,31,735,1566,0.469,182,493,0.369,553,1073,0.469,2124,2034,395,301,737,2313.6,0.574252714,0.527458493,490,0.211791148,472,644,0.411238825,0.918049793,0.879149378,7.09
2008,SixEleven,1,Three,at Omaha, NE,USC,67,33,820,1710,0.48,184,476,0.387,636,1234,0.48,2277,2102,409,305,801,2456.4,0.569011015,0.533333333,482,0.196222114,453,661,0.386549708,0.926966292,0.855723823,8.59,Kansas State,80,33,916,2067,0.443,210,662,0.317,706,1405,0.443,2574,2274,511,539,823,2877.6,0.534566117,0.493952588,501,0.17410342,532,774,0.374455733,0.894495413,0.790241868,7.79
